TOW,TOW_Frac,PRN,C_N0,Doppler,Carrier_Phase,Code_Phase,Tracking_State,Label
478203,0.37,20,41.58290481567383,-2962.77587890625,961080.447267958,24073415.75396148,6.0,0
478203,0.37,23,50.809478759765625,-618.9744262695312,168127.7855730299,20131856.47677377,6.0,0
478203,0.37,30,39.789154052734375,-3319.8798828125,1076320.3365904388,24484320.68775946,6.0,0
478203,0.37,32,37.373634338378906,-3016.972900390625,985817.1798287744,25338273.753768604,6.0,0
478203,0.37,133,48.41465377807617,-11.920928955078123,3763.364106764784,36686744.00599101,6.0,1
478203,0.37,138,51.00408554077149,3.6263372898101807,-1572.170042338199,36955772.20718555,6.0,1
478203,0.57,3,50.122344970703125,562.082275390625,-218352.10448872228,20948067.286170494,6.0,0
478203,0.57,6,48.26475143432617,-710.8028564453125,197247.46982320503,21948257.01981097,6.0,0
478203,0.57,7,45.87876129150391,1842.93603515625,-599288.9005070279,22580875.93503481,6.0,0
478203,0.57,10,43.82767105102539,462.6519470214844,-180129.3292364746,23901244.8730096,6.0,0
478203,0.57,11,35.99528503417969,2013.3389892578125,-636037.9723222795,25925502.71106224,6.0,0
478203,0.57,13,50.18761444091797,1697.2305908203125,-574871.6306952619,20629709.17106933,6.0,0
478203,0.57,16,49.336463928222656,-2863.025390625,917654.2135640138,22253673.52388672,6.0,0
478203,0.57,19,48.256778717041016,2497.551025390625,-830683.9149864591,22038482.598500423,6.0,0
478203,0.57,20,41.57413864135742,-2961.65234375,961672.9399006176,24073528.80866743,6.0,0
478203,0.57,23,50.8282470703125,-619.1432495117188,168251.60026703367,20131880.319556285,6.0,0
478203,0.57,30,39.74349594116211,-3320.287109375,1076984.2687359224,24484447.178667344,6.0,0
478203,0.57,32,37.45060729980469,-3016.588623046875,986420.5892314202,25338388.84125038,6.0,0
478203,0.57,133,48.3745231628418,-12.80568504333496,3765.748525812174,36686744.4483622,6.0,1
478203,0.57,138,50.94086456298828,5.547190189361572,-1573.091709946515,36955772.02530587,6.0,1
478203,0.77,3,50.10597229003906,561.9774780273438,-218464.50471126067,20948046.1556162,6.0,0
478203,0.77,6,48.27911758422852,-710.9832763671875,197389.6365457949,21948284.35607376,6.0,0
478203,0.77,7,45.89495849609375,1842.970947265625,-599657.4657058198,22580806.03761676,6.0,0
478203,0.77,10,43.81681060791016,462.2037658691406,-180221.8484503053,23901227.504554875,6.0,0
478203,0.77,11,36.057884216308594,2015.2772216796875,-636440.9447960226,25925426.69618189,6.0,0
478203,0.77,13,50.21890640258789,1697.02685546875,-575211.0619601547,20629644.82637184,6.0,0
478203,0.77,16,49.33524703979492,-2862.955322265625,918226.8071532912,22253782.747988444,6.0,0
478203,0.77,19,48.26458358764648,2497.906005859375,-831183.4365251762,22038387.8117286,6.0,0
478203,0.77,20,41.579368591308594,-2962.32177734375,962265.4220616968,24073641.872556034,6.0,0
478203,0.77,23,50.844425201416016,-619.1607055664062,168375.44456085912,20131904.147661887,6.0,0
478203,0.77,30,39.6889762878418,-3318.9775390625,1077648.1904326228,24484573.682326544,6.0,0
478203,0.77,32,37.524898529052734,-3017.403564453125,987023.9979773968,25338503.976624195,6.0,0
478203,0.77,133,48.32471466064453,-11.856900215148926,3768.137974305311,36686744.88031856,6.0,1
478203,0.77,138,50.95539855957031,3.451714277267456,-1574.0113822632702,36955771.84618494,6.0,1
478203,0.97,3,50.09724426269531,561.7272338867188,-218576.8713189033,20948025.034742758,6.0,0
478203,0.97,6,48.271183013916016,-710.89013671875,197531.8314048975,21948311.692888644,6.0,0
478203,0.97,7,45.914581298828125,1842.8079833984373,-600026.0180359655,22580736.15855692,6.0,0
478203,0.97,10,43.80076599121094,462.3201599121094,-180314.3439589569,23901210.18133446,6.0,0
478203,0.97,11,36.086856842041016,2015.7603759765625,-636843.9598240283,25925350.665342785,6.0,0
478203,0.97,13,50.21943664550781,1697.1025390625,-575550.4735100503,20629580.49452256,6.0,0
478203,0.97,16,49.328399658203125,-2862.984619140625,918799.4084782404,22253891.987212777,6.0,0
478203,0.97,19,48.2803955078125,2497.562744140625,-831682.9433749384,22038293.04100452,6.0,0
478203,0.97,20,41.557037353515625,-2962.193603515625,962857.8979672948,24073754.8853793,6.0,0
478203,0.97,23,50.85721969604492,-619.248046875,168499.3107446679,20131927.99309716,6.0,0
478203,0.97,30,39.65026473999024,-3320.24072265625,1078312.140615814,24484700.101219647,6.0,0
478203,0.97,32,37.47483825683594,-3017.01953125,987627.4281022218,25338619.04592277,6.0,0
478203,0.97,133,48.336875915527344,-10.977964401245115,3770.525863059098,36686745.318432935,6.0,1
478203,0.97,138,50.97777557373047,3.830064058303833,-1574.9224614400882,36955771.66810307,6.0,1
478204,0.17,3,50.10266876220703,561.6806640625,-218689.21589493565,20948003.903150316,6.0,0
478204,0.17,6,48.23978042602539,-711.297607421875,197674.0679234726,21948339.021789383,6.0,0
478204,0.17,7,45.964599609375,1842.7032470703125,-600394.5781398508,22580666.23419569,6.0,0
478204,0.17,10,43.756927490234375,462.1921081542969,-180406.80492561692,23901192.864967708,6.0,0
478204,0.17,11,36.0699348449707,2014.8524169921875,-637246.9460217509,25925274.59919641,6.0,0
478204,0.17,13,50.21549606323242,1696.66015625,-575889.8617445618,20629516.177532405,6.0,0
478204,0.17,16,49.32632064819336,-2862.93798828125,919372.017484348,22254001.222336423,6.0,0
478204,0.17,19,48.33897399902344,2497.4580078125,-832182.4373600096,22038198.25346739,6.0,0
478204,0.17,20,41.576446533203125,-2962.45556640625,963450.3789626296,24073867.953805648,6.0,0
478204,0.17,23,50.85306167602539,-619.6205444335938,168623.1992474713,20131951.8252369,6.0,0
478204,0.17,30,39.68389892578125,-3319.076416015625,1078976.066679753,24484826.54744137,6.0,0
478204,0.17,32,37.523197174072266,-3017.263916015625,988230.812943054,25338734.13877528,6.0,0
478204,0.17,133,48.34351348876953,-12.363306999206545,3772.9226051499136,36686745.74099869,6.0,1
478204,0.17,138,50.93131256103516,5.890615463256836,-1575.843421363039,36955771.439112686,6.0,1
478204,0.37,3,50.07612228393555,561.5758666992188,-218801.52746722495,20947982.766141005,6.0,0
478204,0.37,6,48.235164642333984,-711.2335815429688,197816.31288952983,21948366.34140242,6.0,0
478204,0.37,7,45.97488784790039,1842.4471435546875,-600763.1302552064,22580596.3538676,6.0,0
478204,0.37,10,43.75135040283203,462.1688232421875,-180499.25625707823,23901175.541196957,6.0,0
478204,0.37,11,36.077430725097656,2015.63818359375,-637649.9805765615,25925198.53608936,6.0,0
478204,0.37,13,50.216835021972656,1696.6893310546875,-576229.2281223284,20629451.86042396,6.0,0
478204,0.37,16,49.33177947998047,-2863.1708984375,919944.6298832288,22254110.4540743,6.0,0
478204,0.37,19,48.40705871582031,2497.36474609375,-832681.9107437396,22038103.451425623,6.0,0
478204,0.37,20,41.593040466308594,-2961.955078125,964042.846726842,24073980.98904868,6.0,0
478204,0.37,23,50.8647689819336,-619.5856323242188,168747.1196448576,20131975.658570744,6.0,0
478204,0.37,30,39.63853454589844,-3319.967041015625,1079639.9972982793,24484953.08474617,6.0,0
478204,0.37,32,37.5515022277832,-3017.310546875,988834.2234065324,25338849.308766887,6.0,0
478204,0.37,133,48.32555770874024,-11.97913646697998,3775.313221584889,36686746.19310713,6.0,1
478204,0.37,138,50.96761703491211,3.5390257835388184,-1576.7627299149754,36955771.27869856,6.0,1
478204,0.57,3,50.07080841064453,561.4420166015625,-218913.81048872508,20947961.66060941,6.0,0
478204,0.57,6,48.25700378417969,-711.7108764648438,197958.59578760283,21948393.66565461,6.0,0
478204,0.57,7,45.96900177001953,1842.93603515625,-601131.6876382084,22580526.45704567,6.0,0
478204,0.57,10,43.76275634765625,462.2735900878906,-180591.69153074335,23901158.188170318,6.0,0
478204,0.57,11,36.05739974975586,2015.9058837890625,-638052.9982317637,25925122.47548559,6.0,0
478204,0.57,13,50.23881530761719,1696.7532958984375,-576568.5806490609,20629387.548536915,6.0,0
478204,0.57,16,49.31592559814453,-2863.327880859375,920517.257064906,22254219.6788169,6.0,0
478204,0.57,19,48.45039749145508,2497.23095703125,-833181.3736063878,22038008.67428311,6.0,0
478204,0.57,20,41.64336395263672,-2962.54296875,964635.3375597192,24074094.03662991,6.0,0
478204,0.57,23,50.87852096557617,-619.9115600585938,168871.060279669,20131999.50646135,6.0,0
478204,0.57,30,39.664100646972656,-3320.351318359375,1080303.9360273825,24485079.539088644,6.0,0
478204,0.57,32,37.5484504699707,-3016.65283203125,989437.607346539,25338964.40173425,6.0,0
478204,0.57,133,48.35441589355469,-11.472729682922363,3777.7022634290624,36686746.67065681,6.0,1
478204,0.57,138,50.98224258422852,4.499452114105225,-1577.6898881132947,36955771.09405572,6.0,1
478204,0.77,3,50.07837677001953,561.1334838867188,-219026.07179874936,20947940.541335743,6.0,0
478204,0.77,6,48.23175048828125,-711.6061401367188,198100.8926188049,21948420.98854028,6.0,0
478204,0.77,7,45.97853088378906,1842.7672119140625,-601500.2446041696,22580456.5656035,6.0,0
478204,0.77,10,43.772560119628906,462.040771484375,-180684.09234165912,23901140.86122524,6.0,0
478204,0.77,11,36.06466674804688,2015.2830810546875,-638456.0425057742,25925046.340425003,6.0,0
478204,0.77,13,50.262245178222656,1696.5321044921875,-576907.9153462993,20629323.25166689,6.0,0
478204,0.77,16,49.31124114990234,-2863.01953125,921089.8743429123,22254328.914036293,6.0,0
478204,0.77,19,48.48347091674805,2497.114501953125,-833680.8134541234,22037913.894968014,6.0,0
478204,0.77,20,41.67842102050781,-2963.008544921875,965227.8066803786,24074207.11426636,6.0,0
478204,0.77,23,50.893798828125,-619.7835083007812,168995.02143672307,20132023.329758134,6.0,0
478204,0.77,30,39.82436752319336,-3319.8505859375,1080967.8726340202,24485206.00765516,6.0,0
478204,0.77,32,37.47613525390625,-3016.390869140625,990040.9887607066,25339079.4985248,6.0,0
478204,0.77,133,48.365570068359375,-12.578675270080566,3780.095477523632,36686747.16437815,6.0,1
478204,0.77,138,50.95767593383789,4.4237823486328125,-1578.626281141187,36955770.865674,6.0,1
478204,0.97,3,50.07226943969727,561.0869140625,-219138.30228787757,20947919.44804662,6.0,0
478204,0.97,6,48.215579986572266,-711.6235961914062,198243.2161029041,21948448.32777539,6.0,0
478204,0.97,7,46.004844665527344,1842.6566162109373,-601868.7953743096,22580386.667193677,6.0,0
478204,0.97,10,43.79057312011719,461.9068908691406,-180776.46151988616,23901123.56322854,6.0,0
478204,0.97,11,36.017120361328125,2016.3890380859373,-638859.1244534779,25924970.17554289,6.0,0
478204,0.97,13,50.27897644042969,1696.58447265625,-577247.235276109,20629258.949519776,6.0,0
478204,0.97,16,49.31617736816406,-2863.310546875,921662.5158249122,22254438.143711112,6.0,0
478204,0.97,19,48.52416229248047,2497.196044921875,-834180.2540726425,22037819.119807296,6.0,0
478204,0.97,20,41.738067626953125,-2962.705810546875,965820.2824864396,24074320.172246423,6.0,0
478204,0.97,23,50.903202056884766,-619.9814453125,169119.0156930962,20132047.175438337,6.0,0
478204,0.97,30,39.83394241333008,-3318.808837890625,1081631.8043540646,24485332.526396383,6.0,0
478204,0.97,32,37.42658615112305,-3016.908935546875,990644.3620449464,25339194.59947557,6.0,0
478204,0.97,133,48.36196517944336,-12.503005981445312,3782.4790773778223,36686747.61977419,6.0,1
478204,0.97,138,50.9499397277832,5.0989909172058105,-1579.5666256583063,36955770.684043765,6.0,1
478205,0.17,3,50.0737533569336,560.8599243164062,-219250.5028058763,20947898.34644877,6.0,0
478205,0.17,6,48.198856353759766,-711.6468505859375,198385.5651149063,21948475.692146555,6.0,0
478205,0.17,7,46.00929641723633,1842.610107421875,-602237.3539971677,22580316.7799486,6.0,0
478205,0.17,10,43.785400390625,461.3888549804688,-180868.8223520337,23901106.241843767,6.0,0
478205,0.17,11,35.94327545166016,2015.6207275390625,-639262.1772259888,25924894.14822965,6.0,0
478205,0.17,13,50.278926849365234,1696.5205078125,-577586.5248723844,20629194.64636692,6.0,0
478205,0.17,16,49.32350158691406,-2863.176513671875,922235.162377474,22254547.39043149,6.0,0
478205,0.17,19,48.56034851074219,2496.951416015625,-834679.6541179839,22037724.348707475,6.0,0
478205,0.17,20,41.80007553100586,-2962.3740234375,966412.7406391168,24074433.22470073,6.0,0
478205,0.17,23,50.93086242675781,-620.2258911132812,169243.03267233656,20132071.013969347,6.0,0
478205,0.17,30,39.79752349853516,-3319.326904296875,1082295.7143029529,24485458.989890683,6.0,0
478205,0.17,32,37.4023551940918,-3016.64697265625,991247.71767337,25339309.640509065,6.0,0
478205,0.17,133,48.38249969482422,-11.53093719482422,3784.871401810553,36686748.03224113,6.0,1
478205,0.17,138,50.98011016845703,3.899913311004639,-1580.5160602399849,36955770.49778432,6.0,1
478205,0.37,3,50.07072448730469,560.7085571289062,-219362.67804428004,20947877.235928822,6.0,0
478205,0.37,6,48.16558837890625,-712.1241455078125,198527.94091206105,21948503.0288422,6.0,0
478205,0.37,7,45.99501037597656,1842.7381591796875,-602605.8906561937,22580246.897116523,6.0,0
478205,0.37,10,43.756126403808594,461.9883728027344,-180961.16389786848,23901088.928328518,6.0,0
478205,0.37,11,36.1574592590332,2014.96875,-639665.2502426071,25924818.048652675,6.0,0
478205,0.37,13,50.31418228149414,1696.3516845703125,-577925.8015980873,20629130.34154492,6.0,0
478205,0.37,16,49.30641174316406,-2863.38623046875,922807.8122701574,22254656.637911517,6.0,0
478205,0.37,19,48.5928955078125,2496.79443359375,-835179.0533509873,22037629.57361016,6.0,0
478205,0.37,20,41.83515548706055,-2962.29833984375,967005.2133270904,24074546.21328897,6.0,0
478205,0.37,23,50.95210647583008,-620.20263671875,169367.067642472,20132094.87055487,6.0,0
478205,0.37,30,39.75179290771485,-3319.734130859375,1082959.6509290822,24485585.56476643,6.0,0
478205,0.37,32,37.44623565673828,-3015.802978515625,991851.09230598,25339424.76822489,6.0,0
478205,0.37,133,48.36099243164063,-12.712553024291992,3787.268146017217,36686748.45460116,6.0,1
478205,0.37,138,50.99560546875,4.708999633789063,-1581.4463748119306,36955770.362849936,6.0,1
478205,0.57,3,50.07208251953125,560.5572509765625,-219474.82126852623,20947856.149923112,6.0,0
478205,0.57,6,48.14384841918945,-711.9786376953125,198670.3394925061,21948530.38871928,6.0,0
478205,0.57,7,45.986026763916016,1842.6915283203125,-602974.4421778196,22580176.98641651,6.0,0
478205,0.57,10,43.767669677734375,461.5285339355469,-181053.4492434184,23901071.661879238,6.0,0
478205,0.57,11,36.29975128173828,2014.9979248046875,-640068.3723902613,25924742.95899941,6.0,0
478205,0.57,13,50.332664489746094,1696.1304931640625,-578265.0574240325,20629066.033051964,6.0,0
478205,0.57,16,49.2765998840332,-2863.23486328125,923380.4678223263,22254765.87091448,6.0,0
478205,0.57,19,48.61473083496094,2496.829345703125,-835678.4300988389,22037534.827360425,6.0,0
478205,0.57,20,41.856224060058594,-2962.269287109375,967597.6769265858,24074659.22473033,6.0,0
478205,0.57,23,50.959938049316406,-620.383056640625,169491.1332312764,20132118.720404785,6.0,0
478205,0.57,30,39.78898620605469,-3319.19287109375,1083623.581481482,24485712.071662266,6.0,0
478205,0.57,32,37.51411056518555,-3016.961181640625,992454.4182005852,25339539.85009371,6.0,0
478205,0.57,133,48.39859771728516,-12.246891975402832,3789.6709570422536,36686748.90879739,6.0,1
478205,0.57,138,51.00002670288086,4.592584609985352,-1582.3765441472642,36955770.17972722,6.0,1
478205,0.77,3,50.04965972900391,560.5164794921875,-219586.94546472328,20947835.078218903,6.0,0
478205,0.77,6,48.10233688354492,-712.2347412109375,198812.76671514063,21948557.746261094,6.0,0
478205,0.77,7,45.95860290527344,1843.08154296875,-603342.988790578,22580107.10208885,6.0,0
478205,0.77,10,43.80780029296875,461.5751037597656,-181145.74579963868,23901054.36219041,6.0,0
478205,0.77,11,36.39365768432617,2015.382080078125,-640471.4555758621,25924668.31901321,6.0,0
478205,0.77,13,50.33561325073242,1696.14794921875,-578604.2959774961,20629001.75107161,6.0,0
478205,0.77,16,49.269813537597656,-2863.485107421875,923953.1408963074,22254875.11725622,6.0,0
478205,0.77,19,48.671913146972656,2496.823486328125,-836177.7890495239,22037440.082054757,6.0,0
478205,0.77,20,41.85711669921875,-2962.47314453125,968190.1615554718,24074772.24730744,6.0,0
478205,0.77,23,50.987579345703125,-620.5518798828125,169615.22185026552,20132142.57223664,6.0,0
478205,0.77,30,39.76046371459961,-3319.315185546875,1084287.501677243,24485838.586301472,6.0,0
478205,0.77,32,37.43326568603516,-3016.04736328125,993057.7853707768,25339654.973615184,6.0,0
478205,0.77,133,48.373085021972656,-11.845258712768556,3792.077781593544,36686749.36035786,6.0,1
478205,0.77,138,50.95906829833984,4.854518890380859,-1583.2985656660749,36955770.00762866,6.0,1
478205,0.97,3,50.02355194091797,560.4349975585938,-219699.03727999923,20947814.0015751,6.0,0
478205,0.97,6,48.08084487915039,-712.4443359375,198955.2218465543,21948585.130374312,6.0,0
478205,0.97,7,46.00675201416016,1843.005859375,-603711.5390446715,22580037.248999275,6.0,0
478205,0.97,10,43.78059387207031,460.9580993652344,-181238.02062694763,23901037.076908093,6.0,0
478205,0.97,11,36.44403076171875,2015.4285888671875,-640874.6113513396,25924593.691881884,6.0,0
478205,0.97,13,50.34777069091797,1696.113037109375,-578943.5132818283,20628937.45380924,6.0,0
478205,0.97,16,49.2647705078125,-2863.322265625,924525.8099570504,22254984.34342501,6.0,0
478205,0.97,19,48.6855697631836,2496.590576171875,-836677.135256997,22037345.315263238,6.0,0
478205,0.97,20,41.82193374633789,-2962.420654296875,968782.6212883992,24074885.22738236,6.0,0
478205,0.97,23,50.99760437011719,-620.8720092773438,169739.3396588245,20132166.408052538,6.0,0
478205,0.97,30,39.71126174926758,-3319.5771484375,1084951.4463361166,24485965.121755544,6.0,0
478205,0.97,32,37.35735321044922,-3017.67138671875,993661.1099721054,25339770.04784537,6.0,0
478205,0.97,133,48.37347030639648,-12.275995254516602,3794.481996054994,36686749.80764943,6.0,1
478205,0.97,138,50.991249084472656,5.122274398803711,-1584.2237396938726,36955769.833250456,6.0,1
478206,0.17,3,49.9968147277832,560.3360595703125,-219811.0990775921,20947792.92314336,6.0,0
478206,0.17,6,48.077369689941406,-712.403564453125,199097.69261568203,21948612.51217019,6.0,0
478206,0.17,7,46.03192138671875,1842.8138427734373,-604080.0783492235,22579967.36965094,6.0,0
478206,0.17,10,43.798919677734375,461.3190002441406,-181330.25294550543,23901019.790914107,6.0,0
478206,0.17,11,36.65449523925781,2015.63818359375,-641277.6966792488,25924517.996362705,6.0,0
478206,0.17,13,50.347747802734375,1695.9208984375,-579282.7132884566,20628873.16095599,6.0,0
478206,0.17,16,49.260536193847656,-2863.3046875,925098.4950016708,22255093.57747092,6.0,0
478206,0.17,19,48.705360412597656,2496.63720703125,-837176.4666072436,22037250.553894944,6.0,0
478206,0.17,20,41.80332946777344,-2962.0771484375,969375.078003642,24074998.2281,6.0,0
478206,0.17,23,50.99066925048828,-620.6915893554688,169863.4729623563,20132190.26135238,6.0,0
478206,0.17,30,39.65256118774414,-3319.000732421875,1085615.3392105014,24486091.60518961,6.0,0
478206,0.17,32,37.343048095703125,-3016.95556640625,994264.4796915672,25339885.133109823,6.0,0
478206,0.17,133,48.374629974365234,-11.950033187866213,3796.889754930628,36686750.25001413,6.0,1
478206,0.17,138,51.01150894165039,5.157198905944824,-1585.1497977104736,36955769.64906353,6.0,1
478206,0.37,3,50.00244140625,560.173095703125,-219923.1375397474,20947771.84699962,6.0,0
478206,0.37,6,48.08210754394531,-712.58984375,199240.1979066272,21948639.90955824,6.0,0
478206,0.37,7,46.02691650390625,1842.749755859375,-604448.6316714418,22579897.48277308,6.0,0
478206,0.37,10,43.78936004638672,460.8882446289063,-181422.47388868305,23901002.50624461,6.0,0
478206,0.37,11,36.73535919189453,2016.5462646484373,-641680.856384637,25924441.629292563,6.0,0
478206,0.37,13,50.347434997558594,1696.037353515625,-579621.8954450367,20628808.85486003,6.0,0
478206,0.37,16,49.24454498291016,-2863.490966796875,925671.1841928216,22255202.839996766,6.0,0
478206,0.37,19,48.710079193115234,2496.64892578125,-837675.7779795462,22037155.81045233,6.0,0
478206,0.37,20,41.80915451049805,-2962.47900390625,969967.545817952,24075111.221127816,6.0,0
478206,0.37,23,50.98423385620117,-620.8603515625,169987.6377168647,20132214.130886063,6.0,0
478206,0.37,30,39.59843063354492,-3319.8623046875,1086279.2956929803,24486218.135253284,6.0,0
478206,0.37,32,37.24802017211914,-3016.815673828125,994867.7840476412,25340000.23129141,6.0,0
478206,0.37,133,48.35141754150391,-11.280644416809082,3799.288866962772,36686750.70087531,6.0,1
478206,0.37,138,50.96061706542969,4.9825758934021,-1586.0702112647705,36955769.47021521,6.0,1
478206,0.57,3,49.98526763916016,559.8587646484375,-220035.14541958983,20947750.761778057,6.0,0
478206,0.57,6,48.1192741394043,-712.6364135742188,199382.7189375984,21948667.309777137,6.0,0
478206,0.57,7,46.023048400878906,1842.3946533203125,-604817.1660889282,22579827.610252354,6.0,0
478206,0.57,10,43.7413444519043,461.2957153320313,-181514.67840255133,23900985.21659941,6.0,0
478206,0.57,11,36.77825546264648,2015.4111328125,-642084.0114201294,25924365.275426462,6.0,0
478206,0.57,13,50.33765411376953,1695.740478515625,-579961.0475399917,20628744.58216977,6.0,0
478206,0.57,16,49.24481201171875,-2863.549072265625,926243.8801821244,22255312.06317732,6.0,0
478206,0.57,19,48.72074508666992,2496.433349609375,-838175.0744547647,22037061.063249394,6.0,0
478206,0.57,20,41.78842926025391,-2962.4033203125,970560.00133504,24075224.213930663,6.0,0
478206,0.57,23,50.96627807617188,-620.8079833984375,170111.82479179825,20132237.97281966,6.0,0
478206,0.57,30,39.631927490234375,-3318.3896484375,1086943.204643169,24486344.639689043,6.0,0
478206,0.57,32,37.17523956298828,-3015.9892578125,995471.1120178256,25340115.3465848,6.0,0
478206,0.57,133,48.349220275878906,-11.245719909667969,3801.700345527497,36686751.17963132,6.0,1
478206,0.57,138,50.95114135742188,4.3248291015625,-1587.0028539883206,36955769.31872186,6.0,1
478206,0.77,3,49.96539306640625,559.8645629882812,-220147.12253670068,20947729.67956769,6.0,0
478206,0.77,6,48.12091445922852,-712.921630859375,199525.27630242196,21948694.709376603,6.0,0
478206,0.77,7,45.99468231201172,1842.610107421875,-605185.7094033583,22579757.772439707,6.0,0
478206,0.77,10,43.71557235717773,461.010498046875,-181606.84095605116,23900967.95653292,6.0,0
478206,0.77,11,36.848968505859375,2016.709228515625,-642487.1862643937,25924288.965721857,6.0,0
478206,0.77,13,50.35209274291992,1695.7579345703125,-580300.1905164751,20628680.29362556,6.0,0
478206,0.77,16,49.2690658569336,-2863.4560546875,926816.5838514064,22255421.32038971,6.0,0
478206,0.77,19,48.71501922607422,2496.47998046875,-838674.3563867493,22036966.3190635,6.0,0
478206,0.77,20,41.72538757324219,-2962.537109375,971152.4683682092,24075337.233326457,6.0,0
478206,0.77,23,50.93334579467773,-621.23291015625,170236.04470199253,20132261.84582594,6.0,0
478206,0.77,30,39.5334587097168,-3319.49560546875,1087607.1212657006,24486471.15452108,6.0,0
478206,0.77,32,37.10553741455078,-3016.903076171875,996074.4240405024,25340230.484884363,6.0,0
478206,0.77,133,48.31658172607422,-12.153759956359863,3804.1124471777584,36686751.64870731,6.0,1
478206,0.77,138,50.95476150512695,3.894092559814453,-1587.929597540642,36955769.16234842,6.0,1
478206,0.97,3,49.93727111816406,559.7830810546875,-220259.0791356396,20947708.60885757,6.0,0
478206,0.97,6,48.12715530395508,-712.9041748046875,199667.8528502751,21948722.118223533,6.0,0
478206,0.97,7,45.98976516723633,1842.8021240234373,-605554.2554872992,22579687.91864462,6.0,0
478206,0.97,10,43.66747283935547,460.7194519042969,-181698.99647140256,23900950.66981888,6.0,0
478206,0.97,11,37.06085968017578,2016.3541259765625,-642890.3554534845,25924212.607345857,6.0,0
478206,0.97,13,50.3636360168457,1695.55419921875,-580639.3204402869,20628616.02324602,6.0,0
478206,0.97,16,49.28085708618164,-2863.502685546875,927389.3010326592,22255530.549131326,6.0,0
478206,0.97,19,48.70233917236328,2496.456787109375,-839173.6354410517,22036871.573675167,6.0,0
478206,0.97,20,41.76426696777344,-2961.751220703125,971744.9295015348,24075450.20773304,6.0,0
478206,0.97,23,50.92885971069336,-621.2387084960938,170360.2764059091,20132285.708787914,6.0,0
478206,0.97,30,39.49512481689453,-3319.79248046875,1088271.0671647396,24486597.691085592,6.0,0
478206,0.97,32,37.001426696777344,-3016.617919921875,996677.7373102388,25340345.634794712,6.0,0
478206,0.97,133,48.31111145019531,-11.030351638793944,3806.5336956221145,36686752.11394239,6.0,1
478206,0.97,138,50.932899475097656,3.981404066085816,-1588.8565312266585,36955768.99214879,6.0,1
478207,0.17,3,49.91294479370117,559.579345703125,-220371.004541112,20947687.542370275,6.0,0
478207,0.17,6,48.14933013916016,-713.067138671875,199810.4591742017,21948749.550544303,6.0,0
478207,0.17,7,46.049617767333984,1842.8778076171875,-605922.8000513583,22579618.065679017,6.0,0
478207,0.17,10,43.6624755859375,460.4808044433594,-181791.11271023637,23900933.38217666,6.0,0
478207,0.17,11,37.12554550170898,2015.7196044921875,-643293.5630873202,25924136.25565347,6.0,0
478207,0.17,13,50.36994934082031,1695.449462890625,-580978.4315111864,20628551.76347829,6.0,0
